Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Iceland,Prevalence of low birth weight among new-borns,Total,2004,3.6,Units,%,Modelled,Free,3.2890012,3.9344261,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2005,3.6,Units,%,Modelled,Free,3.3402009,3.9197173,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2006,3.6,Units,%,Modelled,Free,3.3959632,3.8956695,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2007,3.7,Units,%,Modelled,Free,3.4316223,3.8931587,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2008,3.7,Units,%,Modelled,Free,3.4299026,3.9356761,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2009,3.7,Units,%,Modelled,Free,3.4070332,4.0131989,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2010,3.7,Units,%,Modelled,Free,3.3948402,4.1001277,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2011,3.8,Units,%,Modelled,Free,3.4196198,4.1763678,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2012,3.9,Units,%,Modelled,Free,3.5003304,4.2291842,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2013,4,Units,%,Modelled,Free,3.6457067,4.2560549,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2014,4.1,Units,%,Modelled,Free,3.8227134,4.2962193,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Iceland,Prevalence of low birth weight among new-borns,Total,2015,4.2,Units,%,Modelled,Free,3.8674822,4.5197668,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2000,8.3,Units,%,Modelled,Free,8.164753,8.5088348,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2001,8.3,Units,%,Modelled,Free,8.2280645,8.4307604,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2002,8.3,Units,%,Modelled,Free,8.2423534,8.4017601,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2003,8.3,Units,%,Modelled,Free,8.2268591,8.4006338,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2004,8.3,Units,%,Modelled,Free,8.2084236,8.3985901,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2005,8.3,Units,%,Modelled,Free,8.1935511,8.3871431,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2006,8.3,Units,%,Modelled,Free,8.1795511,8.3670282,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2007,8.3,Units,%,Modelled,Free,8.1616411,8.3410807,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2008,8.2,Units,%,Modelled,Free,8.1359673,8.311182,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2009,8.2,Units,%,Modelled,Free,8.1015148,8.2763462,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2010,8.1,Units,%,Modelled,Free,8.0595951,8.2333565,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2011,8.1,Units,%,Modelled,Free,8.0102091,8.1802111,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2012,8,Units,%,Modelled,Free,7.9458694,8.1224747,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2013,8,Units,%,Modelled,Free,7.8474779,8.07726,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2014,7.9,Units,%,Modelled,Free,7.6994953,8.0581093,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Israel,Prevalence of low birth weight among new-borns,Total,2015,7.8,Units,%,Modelled,Free,7.4986649,8.0663662,,b-spline,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2000,7.1,Units,%,Modelled,Free,5.6292744,8.9452295,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2001,7.1,Units,%,Modelled,Free,5.6698098,8.6980505,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2002,7.1,Units,%,Modelled,Free,5.6022134,8.8408442,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2003,7,Units,%,Modelled,Free,5.5485144,9.0300035,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2004,7,Units,%,Modelled,Free,5.5650449,8.7803926,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2005,7,Units,%,Modelled,Free,5.6597271,8.9570026,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2006,7,Units,%,Modelled,Free,5.6392336,8.8166599,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2007,7,Units,%,Modelled,Free,5.6482134,8.9473305,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2008,7,Units,%,Modelled,Free,5.4992528,8.9069319,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2009,7,Units,%,Modelled,Free,5.5865979,8.9483633,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2010,7,Units,%,Modelled,Free,5.640306,8.8144045,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2011,7,Units,%,Modelled,Free,5.4330482,8.8500576,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2012,7,Units,%,Modelled,Free,5.6229854,8.7754259,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2013,7,Units,%,Modelled,Free,5.5282097,8.7684412,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2014,7,Units,%,Modelled,Free,5.5057235,8.8528223,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Italy,Prevalence of low birth weight among new-borns,Total,2015,7,Units,%,Modelled,Free,5.4158607,8.588623,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2000,15.3,Units,%,Modelled,Free,11.818589,19.736383,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2001,15.2,Units,%,Modelled,Free,12.009064,19.60479,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2002,15.2,Units,%,Modelled,Free,11.811922,19.316776,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2003,15.1,Units,%,Modelled,Free,11.764328,19.456823,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2004,15,Units,%,Modelled,Free,11.669517,19.41003,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2005,15,Units,%,Modelled,Free,11.588696,19.392595,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2006,14.9,Units,%,Modelled,Free,11.747527,19.349804,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2007,14.9,Units,%,Modelled,Free,11.643443,19.748499,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2008,14.9,Units,%,Modelled,Free,11.686152,19.040203,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2009,14.9,Units,%,Modelled,Free,11.707199,19.5,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2010,14.8,Units,%,Modelled,Free,11.508362,19.221231,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2011,14.8,Units,%,Modelled,Free,11.493753,19.243444,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2012,14.7,Units,%,Modelled,Free,11.537151,18.827934,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2013,14.7,Units,%,Modelled,Free,11.19062,19.089844,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2014,14.6,Units,%,Modelled,Free,11.674658,18.802654,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jamaica,Prevalence of low birth weight among new-borns,Total,2015,14.6,Units,%,Modelled,Free,11.426516,18.909096,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jordan,Prevalence of low birth weight among new-borns,Total,2000,14.6,Units,%,Modelled,Free,11.416641,19.219746,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
Jordan,Prevalence of low birth weight among new-borns,Total,2001,14.6,Units,%,Modelled,Free,11.625244,18.938181,,hierarchical regression,UNICEF-WHO Low birthweight estimates 2019,UNICEF-WHO Low birthweight estimates 2019,https://data.unicef.org/topic/nutrition/low-birthweight/,UNICEF WHO,,,2000-2015,Total
